Company,Ticker,Sector,Industry,Market_Cap,Revenue_2023,Revenue_2022,Revenue_2021,EBITDA_2023,EBITDA_2022,EBITDA_2021,NetIncome_2023,NetIncome_2022,NetIncome_2021,TotalAssets,TotalDebt,TotalEquity,Cash,Employees,Founded,Headquarters,EBITDA_Margin_2023,Net_Margin_2023,Revenue_Growth_YoY,Debt_to_Equity,ROE,ROA,Current_Ratio,PE_Ratio
Company_372,IOA,Healthcare,E-commerce,56035.28969035771,4099.365204700527,4195.042930509597,219.87617246673142,574.6535648213074,791.4812819178657,1017.7371918284389,395.05712360928135,237.81704332156403,249.28886180974143,12872.37313082286,18497.436227203652,15891.425160831981,116.3767966670094,28232,2017,Seattle,14.018111003195868,9.637031683741913,-2.2807329363241378,1.1639885057505588,2.4859766799455416,3.0690310138953185,0.6860710460962891,27.666129255685007
Company_373,JOA,Technology,Banking,57823.542328142445,6410.305661385717,5054.7123833204,5932.534532778631,677.8623960393936,1379.5407990233043,698.0996599160279,432.60294815485645,548.1021272610714,-83.47745440069843,33045.716849592165,12409.844466535096,9640.489944221757,474.68171025247295,35821,2001,Miami,10.574572131913909,6.748554140885391,26.818405781870407,1.2872628402017279,4.487354384038818,1.3091044449840568,2.223198303064593,10.719617619683317
Company_374,KOA,Retail,Hardware,59655.816396258044,8372.159880397423,488.5822655457759,1969.40173861307,1780.6004906878063,26.406334829031508,330.224573442281,954.9265935702626,513.4018465221711,135.5042299737558,4282.563625396533,661.0076748997209,7719.979849289354,4413.354806965107,20824,1977,Seattle,21.268113797694006,11.405976560554318,1613.5619671019401,0.08562297930875667,12.369547747694785,22.298012991735614,1.030112123457436,9.729389759613724
Company_375,LOA,Finance,Oil & Gas,16686.791577895536,7898.000719323966,2868.226338616999,2682.4567781392916,31.488800855128815,1264.8101681001228,190.0989073728504,750.16863520987,391.8678219172068,605.8518334591122,29612.400420689322,1740.4221131779161,23086.7439328029,395.5074502290112,12906,2011,San Francisco,0.3986933146015732,9.49820925407666,175.3618364418278,0.07538620943012365,3.2493479262096794,2.5332922172893118,2.862806121862217,17.720031224352155
Company_376,MOA,Healthcare,Renewable Energy,67459.1379328637,1705.615386837986,4429.337245562683,5934.45841185967,1735.0418739238614,1131.0041016457437,1073.795089353947,38.91181984302585,845.7764972463472,19.316669736034115,38958.97392190812,5369.844803388544,28040.99773918692,3613.7997198789235,48273,1955,Seattle,101.72527096747343,2.281394747215776,-61.49276308669713,0.19149977662471895,0.13876760094255527,0.09987896478234569,1.607599941587902,32.80159375651789
Company_377,NOA,Retail,Biotech,11291.978215326568,9627.41663289983,8022.963967935549,2235.7538649151165,1647.2928836343406,937.799822241284,744.2723056836096,245.87751639254594,480.9685866315924,556.900205933238,21135.712343175153,12621.461940865012,21129.731174081462,3570.052994225665,42668,2002,Miami,17.110435191981164,2.5539303612591895,19.998253405806288,0.5973318750191664,1.1636566237726143,1.1633273220239546,0.8300879422249889,39.030511541729595
Company_378,OOA,Healthcare,Renewable Energy,90591.22613682148,8196.721567806842,3181.7677696592614,6481.140416285644,719.2170936068093,190.6963501285127,1539.4022995738756,617.862216736984,356.0995266625917,257.9960163779357,16910.561378654937,19630.807149039672,4475.044321361768,1608.285041656813,37621,1974,Los Angeles,8.774448267604711,7.537918808462131,157.61533088521534,4.38672910016363,13.806840164411307,3.6537061242500792,1.6784162110196086,12.910271712367182
Company_379,POA,Technology,Software,26221.991046533385,9153.808922640355,1106.1714137271401,6083.6583166492655,1517.5213023354088,1459.4890229760995,1419.7186274930752,189.33979529282328,124.55946926889635,318.95509987473173,13989.36926884977,14712.76878076384,19260.217513872292,4381.189055860625,22167,1998,New York,16.57803123443055,2.0684263446282367,727.5217393114021,0.7638942171949448,0.9830615628117912,1.3534548388427172,1.2333715666752239,27.08124556671428
Company_380,QOA,Real Estate,Oil & Gas,76270.85345933796,4261.299763375241,8497.622996279744,7230.017672844746,1745.600692419318,137.55241544032793,1368.2703178707638,759.7989899875315,3.512947006131,-3.327107107400323,5957.026764359517,325.51860476930204,16684.712003240216,4868.301742608414,42046,1960,Chicago,40.964043586473316,17.83021688635485,-49.853038135007445,0.019509992423368497,4.553863380080977,12.75466805912904,1.2556917512411212,45.27883277448416
Company_381,ROA,Consumer Goods,Insurance,86073.17015597713,1189.1754391626816,8532.10918273216,3444.5284160712094,28.527478617083823,801.8847959392665,83.24997978399347,498.26571327722934,238.55402743705133,326.09144023464387,31045.347676412734,17389.141806774624,20026.096505921894,2198.5418989669943,1609,2013,Miami,2.398929348656116,41.90010126916736,-86.06235089478915,0.8683240791150937,2.4880820539833497,1.6049609702254866,0.799399916080493,28.936983989875614
Company_382,SOA,Finance,Insurance,5659.058589817793,6718.612281628455,7778.659919387108,1386.930970371413,1626.703178671562,1537.5783630311255,1463.8013038397087,191.81359799465764,803.9530651898892,188.59647926278905,28064.56265931964,1105.0986695624144,1794.4921068779363,3615.8474030244042,28862,1958,Boston,24.211892433794112,2.8549585830269986,-13.627638291740302,0.6158281027410418,10.689018762438337,0.6834726067999511,1.3144488593640455,41.76502175739338
Company_383,TOA,Manufacturing,Insurance,33350.536717349474,7474.167048816167,808.9199558217638,483.6455140357274,901.4278573905593,807.6934534716698,1434.0742033714976,38.76840591659848,23.283927452412783,32.707340427411054,2457.076803435528,1527.4615825166768,19966.161071456652,2186.3424291316705,32190,1950,New York,12.06057948000154,0.5186986812495582,823.9686813293322,0.07650251728662626,0.19417055576107348,1.5778263773599515,2.0150345798402034,30.664062852192675
Company_384,UOA,Healthcare,Insurance,14909.401969756216,6263.239022509826,1949.6321889836388,4082.153630012552,1094.314555198493,517.4778705849815,1517.9959973109737,826.7105175191326,622.3735076327985,-29.80552023153183,6200.370946141953,9906.34878271262,5241.0438011340775,4892.414044470896,18116,2009,Boston,17.472022882498514,13.19940871724628,221.25233969259145,1.8901480618362787,15.773776157723502,13.3332428769207,1.4103026421037637,33.77238896543441
Company_385,VOA,Consumer Goods,Software,43601.326376196695,2819.579824790722,8000.988569578024,420.62712586409117,1828.3177130728538,1501.0595080098708,483.13743914089656,768.2197201448151,-68.78643966125244,770.1789952640543,26803.15218689968,6135.292418702361,11196.204771542974,378.706499629462,686,2013,Seattle,64.84362304615927,27.245893639554424,-64.75960688768454,0.547979654167833,6.861429706049803,2.866154379111762,2.0170664089714574,10.396483651720857
Company_386,WOA,Consumer Goods,Renewable Energy,86896.51985730212,2402.4239351426027,5508.4935411287115,3281.102545206583,423.60900562510153,1465.9983394807766,1191.1017295804475,627.750172555192,136.3365902687512,-11.928697555194972,29231.80716147234,11118.188887434724,6057.357775378754,328.4211368601038,20334,1995,Austin,17.63256681839365,26.12986673053314,-56.38691563845718,1.8354849258907324,10.363432305530939,2.1474901263804504,1.0851444375437478,7.24014506853697
Company_387,XOA,Finance,Banking,65769.34221458648,5382.807619961187,8501.967376700255,3230.590373684435,1390.788051233505,885.8877179804673,824.9961833194965,194.55174606452925,354.9507768419997,323.7064973114365,35625.48356569777,18818.735983803665,10214.977685733877,258.8923194774273,12981,1975,New York,25.837595348494606,3.614317281989953,-36.68750559179001,1.8422689273306687,1.9045733828301752,0.5461027517163436,2.4011615156901667,49.321809879867125
Company_388,YOA,Energy,Hardware,20513.497843541565,8766.09607501753,6369.993364063994,3685.3878540746014,1085.8158787062107,1530.7843132186,773.4145540250133,310.52810601563954,393.2474930259858,421.21682363154423,10264.805035139094,18028.063832313113,20388.514990473606,3184.68114082057,38364,1991,Austin,12.386538653171666,3.5423762568677817,37.61546635936912,0.8842264304554109,1.5230540633328697,3.025172957037383,0.8024016555962308,8.541395383792958
Company_389,ZOA,Finance,E-commerce,40875.767870603006,5929.22167454661,894.0772957094234,3504.7661964933413,357.82556293986437,1776.9091538041687,902.2288377719273,656.1805470349541,225.41828068260781,-14.734976698590259,48817.67227639329,5796.554804125346,13002.34146262044,3266.826412427746,36910,1997,Seattle,6.034949991429124,11.06689179545864,563.1665632267233,0.44580853539260396,5.0466337076392245,1.3441455039474763,1.973214319657128,30.199715215860106
Company_390,APA,Energy,Biotech,81448.65126972902,1372.9378272655242,263.59080899965426,5548.144305305358,609.7696735750549,1130.511205913137,249.3658950189373,415.9440513325592,404.4247460634369,426.5700347358945,26145.330800197655,9964.246327551406,10315.657542523739,402.34216977452684,25739,2017,Los Angeles,44.413495022533624,30.295913119459573,420.85952180044524,0.9659341914440521,4.032162270004922,1.590892287847491,1.3894828195524827,28.2260662103524
Company_391,BPA,Finance,Insurance,69103.09905407712,8653.152737894156,2759.8823802031225,1624.5736627183257,241.19934276563734,1113.0947326217542,715.7310259135054,106.81728891591786,553.1367332918554,33.634864704755955,28160.734586549675,10590.252794342767,22159.720134989457,322.79271770630044,42011,2005,Los Angeles,2.787415755524223,1.2344320290122728,213.53338823291804,0.47790552993587276,0.4820335647978556,0.37931286411447757,1.2155607680999858,25.704618195095957
Company_392,CPA,Energy,Hardware,21826.83607145374,328.1661752254133,8081.044294178927,1764.582654091759,462.792415103562,510.486564434786,212.5788339957321,603.1891714994991,-24.857046822413437,20.78218369371524,32593.07960291455,6859.246347580711,21384.460887685076,2809.252486117203,39624,2017,Austin,141.02380136699816,183.80601568250472,-95.93906228849899,0.3207584415434493,2.8206891661545925,1.8506663955914142,2.5839352741143418,13.779896901089451
Company_393,DPA,Healthcare,Software,46406.339910026516,6802.069847879182,4525.443546137727,842.528342391156,588.5373921651235,1770.8800186546407,1537.5364551550097,252.53558742110198,896.2968042452259,660.9960759472096,30937.01547218048,898.4799431940888,27092.681471382195,2809.2749323583826,29719,1961,Los Angeles,8.65232797261886,3.712628553789992,50.30725228435251,0.03316319738019091,0.9321173605051,0.8162894305308468,2.582515538002715,36.41782373217073
Company_394,EPA,Technology,Insurance,34279.86551670747,3153.845204568595,278.4093958398258,4702.294382797008,1400.6790041876054,1538.4201284101143,232.86303907854125,498.60146387448196,-91.99185932621714,-14.415717060343468,3656.37546609366,14537.01287690819,2891.2571343892932,3596.4422587160107,26558,2018,Miami,44.4117866710329,15.809319466669391,1032.8084654093577,5.0279211433675455,17.24514426420254,13.636495171191207,1.9981937945589796,41.3365071043359
Company_395,FPA,Consumer Goods,Oil & Gas,40331.83800164467,3434.7922443268117,5168.393254415667,6902.796808485262,165.89305334639326,139.9088885000323,1362.0051559705823,134.13509464219317,568.7532544498137,388.59031912472466,41811.78614947425,2589.2693057444303,4328.597488817033,2806.2508833776224,11186,1953,Los Angeles,4.829784206610924,3.9051880026729955,-33.542358809630755,0.5981774263913031,3.098811912836254,0.32080689919026534,1.3173552506367374,32.30101954390486
Company_396,GPA,Technology,Renewable Energy,83855.85545161774,9955.287746258877,300.8603905011561,991.5793432308217,1222.8408490995778,1478.831826407591,463.5385042677588,163.1321968376406,686.9757993812009,-49.25633153209158,19099.74973154667,10165.603529587363,17030.28589333454,3656.6450261242458,11135,1952,San Francisco,12.283330027895097,1.6386487361848932,3208.9393155662415,0.5969132634212596,0.9578946463928046,0.854106462809816,1.963438556977391,29.64272452941862
Company_397,HPA,Energy,Hardware,26685.467935739554,938.0226604878269,1161.5178811537164,1874.2008229658184,1005.3938916903427,1514.392523477376,1125.0564139205308,767.9446646222518,250.97562392609137,264.1883674836952,20290.412413540027,3918.2763696495804,2305.8914152353746,2975.0346594947728,19995,2019,New York,107.18226051889607,81.86845552567733,-19.241651316111934,1.6992458290797796,33.30359181478906,3.7847661692169123,2.448829204559832,16.36637030081259
Company_398,IPA,Manufacturing,Banking,70689.73003641702,9462.168016802965,3739.452398234381,5329.56173166001,935.0610138184087,1138.7537681822928,724.8622605523024,107.49547106648231,407.8974160033809,375.7257812936981,40719.58856474789,14736.862045292266,20081.8529062726,611.266122985234,20306,1980,Los Angeles,9.882101143817385,1.1360554037467028,153.03619378256082,0.733839756424527,0.5352866170676209,0.26398958058123456,1.4814693759027782,20.391019891159175
Company_399,JPA,Consumer Goods,Renewable Energy,28204.983266022155,7358.214928755195,937.1324000344396,7616.031342626883,1248.410108124618,1275.0262529097627,483.8825380301771,353.3062255789261,123.77838627097623,739.2824772220015,24917.117907967506,12645.917501594,22161.024900656106,1886.9751509427178,38215,1958,New York,16.96620879129192,4.801520871566818,685.1841349722602,0.5706377551707729,1.5942684382276293,1.417925728344179,0.8003981468390549,29.054954514021762
Company_400,KPA,Technology,Insurance,42327.380105749784,7333.722214131063,4744.574428456391,685.9919451950665,392.11233942621817,1513.5968196066578,1162.6112671328588,884.2381857137444,17.557249120936575,791.2002811535665,11260.928983546746,334.419538104176,29923.976702079846,1441.31573295331,21209,1999,Austin,5.346702915344573,12.057154060320698,54.57070649257432,0.011175638232632778,2.9549487841042397,7.852266780171492,1.2813591305918055,46.14987782693023
Company_401,LPA,Energy,Software,84916.39262141626,7738.540287952679,7939.844671595156,6465.400448207149,1208.9976135137101,539.522666261535,1422.252617210497,824.6639850505111,372.87932221054507,-64.82918259824032,32288.642642693758,1106.8773881639763,27825.25887452801,4810.07472029527,27966,2005,Austin,15.623070611855205,10.656583210329005,-2.5353692920800386,0.039779589945782734,2.96372439433234,2.5540373256821165,0.7306725114069069,37.828261785790495
Company_402,MPA,Technology,Software,68423.96106131408,3791.4774411015605,1395.550837515798,3308.268845970207,234.22031800323214,1042.621062208733,75.11293611767285,480.0516475598457,786.3686470955408,654.0859431074265,44256.30328169834,18448.771162329434,3583.57269233298,687.2986542347796,18023,1959,New York,6.177547450610248,12.66133466484172,171.68321921190062,5.148150392428318,13.395895347313916,1.0847079669177098,2.935873641310077,7.081786280299998
Company_403,NPA,Real Estate,Renewable Energy,22076.531211339352,7584.061904419356,5797.725429979585,1047.115448722379,972.2089140562932,1236.9385350446116,1248.61857633922,-77.94201923759061,790.4695739838899,412.35324465547194,40783.54663303533,16177.96679728424,6100.65347799359,595.3519952554839,18576,1990,Boston,12.819105728683086,-1.0277081097158838,30.810987791915174,2.6518416192038696,-1.2776011540197254,-0.19111143015319887,2.6248437285118094,
Company_404,OPA,Real Estate,Renewable Energy,84340.711072161,3060.225528132526,2917.7227376540645,5402.650295135909,72.5774505673056,1310.4291759439866,1338.895082658816,356.6799452645144,664.8788300884687,57.14982528403576,16790.75929715475,19488.6687658985,29596.681120023724,2587.3950124568605,20027,1980,New York,2.3716373156195227,11.655348339054441,4.884041538266175,0.6584748028627231,1.2051349400227227,2.1242633459998146,2.911726197071152,8.310350939709455
Company_405,PPA,Real Estate,Renewable Energy,93817.4834033265,5345.76869263024,5572.636829645731,3911.146452598358,196.37833068887423,1384.8799873694131,1198.0871856908532,242.8736536420932,206.23924522840042,654.0572428149667,4545.5056293250045,17633.99245229566,8071.519851929475,2985.2745013896947,20672,1990,Boston,3.6735283918962756,4.543287740394054,-4.071109314150543,2.1847177205517623,3.009020086644957,5.343160331277804,1.5360745311675914,36.029039400743684
Company_406,QPA,Retail,Software,28448.583218569427,9967.16445155333,6782.033057500111,5193.287821316359,717.0263900064443,97.9978841875362,59.38043289589742,509.59938099367866,662.032721039051,383.6412713994696,42198.468525016615,765.1880085551105,11319.186254565233,1223.4984363121814,31591,1986,Los Angeles,7.193885417378657,5.11278190974626,46.96425639699363,0.06760097336913211,4.502084951452654,1.2076252973293846,1.0581385026734023,46.50384989676132
Company_407,RPA,Energy,Insurance,98566.88919226658,5585.177996256087,8384.412491164687,142.25701068436047,1498.9952242999912,1626.4606690535027,232.15570149653698,5.73843690536664,324.5726071859556,740.3110155196416,27576.941449331498,10596.38362806247,4663.220489829995,53.90807991143299,22411,1951,Miami,26.838808455250895,0.10274402909295438,-33.38617342429625,2.2723316753244016,0.12305737886256037,0.020808822892524753,2.6865144862579147,30.374016435129494
Company_408,SPA,Healthcare,Biotech,72970.81403331466,5840.358958982794,1546.3892383383263,5426.161220632945,275.6030697714357,1452.4852925479709,1583.6811903625107,315.1263874722539,344.75589820201253,-58.209710065468926,1672.9262160463359,18436.244764038922,4294.409782956165,2256.604800419378,5333,1987,New York,4.718940594354101,5.395668137616304,277.677160069903,4.293080003033122,7.338060487914796,18.836837180841076,1.9125813124398745,35.13577876084726
Company_409,TPA,Technology,Insurance,60664.326133506,5638.805068617828,229.35380386731703,739.5026459766129,1158.5715369817526,1685.8702941748936,1388.039243955038,980.8368152914252,427.83403756127404,609.1378445939902,42179.61624297768,12995.82998088415,10493.122174327964,2376.3932515560823,29767,2014,Austin,20.546401637993476,17.394408981260383,2358.56182611208,1.2385093554594462,9.347425856634928,2.325381078958301,1.3110955715876655,20.039690176705157
Company_410,UPA,Real Estate,Hardware,34763.739410231734,8052.715277828532,8085.956612172673,4193.924693523827,916.4483734862483,65.17606747187276,1407.9348967607584,-85.68876523154,844.7500802102118,340.2946238192816,17754.790185161604,18491.946853368936,1219.5342967478537,2928.053229601981,42414,2009,New York,11.38061314559944,-1.0640977890708008,-0.4110995883171008,15.163121613456568,-7.02635140807825,-0.4826233615711976,1.5722185783755265,
Company_411,VPA,Finance,Biotech,72985.98849131083,107.09690119513984,8437.995527810037,1399.750441903218,474.82506410249476,481.6174677919883,70.13401711773614,35.357335949357406,886.349922944162,183.69506363955747,6649.753426613418,2229.126097375004,21724.069046264172,4280.114886961573,41053,1976,Boston,443.360226863448,33.01434080238538,-98.73077793366718,0.10261089175456937,0.1627565069603648,0.5317089774765403,1.0980580341646449,23.684619050794883
Company_412,WPA,Finance,Banking,48637.62699603515,4649.072439046143,3326.3366087669,4734.505989421908,1252.5016688679843,1179.388278213439,121.88529157058662,594.1375932832538,853.2371787812328,386.8876119752753,36048.08704295297,11178.972924408434,25714.84824846337,4651.436318257966,2364,2010,Chicago,26.940893808162773,12.779701780795522,39.76554347485571,0.4347283256892815,2.3104845400701803,1.6481806443024598,1.9017362034392002,9.2775441574654
Company_413,XPA,Consumer Goods,Banking,41933.11090430585,2141.406887427611,7901.388368019586,1350.4614228668747,916.7650348906529,1094.2016404231774,1110.0636139757426,321.3763066991574,769.0990687247286,411.487235970133,22535.881241930038,1438.0886176355286,14208.339319132368,4112.642412037865,36785,2000,Seattle,42.811342406390004,15.007717990727784,-72.89834662355248,0.10121440552162611,2.2618850766493535,1.4260649639083463,1.735029176498264,10.330776729251683
Company_414,YPA,Retail,Software,31018.735125140527,7010.105667828146,7133.313145081074,2436.4473935006026,996.3513025576617,763.8028389370061,662.7312271187703,154.48358452016555,36.37110502945836,77.0197024080918,3711.2869710039586,4042.801762289183,771.4264799486939,3154.9290831480926,781,1981,Chicago,14.213071097205713,2.203726902850343,-1.7272125132749692,5.240683159538498,20.025704138447512,4.162534067754276,0.9842926269407446,20.562285663931725
Company_415,ZPA,Real Estate,Software,1836.6981101835934,8408.158735090643,384.75069528449,7527.420694361007,1785.2279586763052,968.5842297938748,874.3169641089544,619.155715251772,287.050011934887,482.50005505806996,3193.6510457358568,1175.5477842595587,13988.297378776559,2770.630390474873,1165,1980,Austin,21.23209153064425,7.36374912461851,2085.3524472187205,0.08403794632241185,4.426240724558605,19.38708100493524,2.5566198179847235,14.45213017814313
Company_416,AQA,Finance,Hardware,32343.641047913876,4061.53720136745,1439.4099328460115,4078.203587788084,1605.2687537644208,800.3458785782256,790.0755856781366,833.6443438094457,606.0581146380308,341.4089676678062,13627.086761269804,17710.042262214836,17522.101849871473,1144.6806700479324,2152,1993,New York,39.52367476097361,20.525340590965705,182.16681771376622,1.0107259057134599,4.757673200122168,6.11755365188388,2.98023046757205,10.86582558716563
Company_417,BQA,Technology,Oil & Gas,40082.756360396605,4972.940214545922,7937.790139434743,3361.9983977547845,1079.6125698097367,98.2463957124142,13.732483449250514,169.2798603018985,580.5830929187673,9.138404023223032,6574.335981422922,8278.116099914474,19611.19263894268,3574.756361627256,1959,1969,Los Angeles,21.709743596994276,3.4040196141259145,-37.35107470477861,0.42211181401973014,0.8631798352016243,2.574858674400457,2.8509925848638606,16.729987215294578
Company_418,CQA,Technology,Hardware,86485.653595819,7747.97365844919,1602.6190992078737,6592.231528108183,1540.8086128907576,1078.1341522901287,546.1512359186348,188.75946469319848,21.88921208035896,358.78136021078427,29677.782899982478,7250.845911264166,14523.092496585623,1849.39656397787,44775,1990,New York,19.88660107550186,2.4362429844783438,383.4569650566863,0.4992632191090733,1.2997194966400978,0.6360295353913042,0.8627639334911257,45.69715105994855
Company_419,DQA,Energy,E-commerce,99197.39287464455,7918.641559972882,6005.168417706788,2831.2689923246835,351.08264152625736,151.37527286555473,1112.3429749968723,763.1957566972941,726.45365245498,722.3885029734188,44116.54861828031,19994.85131793604,7699.888323533913,3828.3726953004425,13845,1973,Chicago,4.433622091204488,9.637963164731348,31.863771490971725,2.5967715995079885,9.91177695869517,1.7299534542034718,2.954763305717357,45.40541471484135
Company_420,EQA,Retail,Insurance,3589.675890018565,6914.474547093501,5476.762596823162,7492.9434304780525,475.67052144913595,161.05442673202683,422.15238069745845,-79.1795954373902,-64.10724881106758,723.3720253286837,18248.812542592037,8275.099120092644,1041.96380887408,1389.0828118506406,34279,2018,Austin,6.879344456464649,-1.1451281640869349,26.251127830596392,7.941829696594269,-7.599073476740971,-0.43388902840986515,2.384451502716038,
Company_421,FQA,Finance,Renewable Energy,31663.19295338167,4879.819923950866,2975.3325088111856,6727.871663725137,602.370694029763,1190.97691641102,227.80173347214927,655.553143108401,813.2997116000338,447.7248391759175,28432.913621689382,19226.25353363064,19008.198381817467,1334.7746447017587,9096,1974,Seattle,12.344117271074696,13.433961771639375,64.00922953988196,1.011471636997526,3.448791568460684,2.3056136695337743,1.258740579472538,20.54047900668486
Company_422,GQA,Technology,Hardware,11093.302408447467,4105.985781556983,655.7830276578163,6586.519059786104,193.76821950141016,1216.473168068253,99.80864416553646,640.1405415906603,743.0369469277033,258.93937423165164,26584.198178176666,8090.680586305121,9364.418379662848,4026.153833104285,11334,1972,Boston,4.719164405579932,15.5904227546526,526.1195560705274,0.8639811100149088,6.835881478564476,2.407973854619247,1.3411529064430305,31.51203698272047
Company_423,HQA,Technology,Banking,74769.33617295422,2214.316273328304,194.98336185462364,6234.804027103239,1645.0821744213442,116.4694919640173,981.3429602318504,316.02746226038573,693.8956551945167,686.9730987768306,42699.184573065206,15566.364522281958,8437.040747893807,4068.8537356631678,3020,1961,Los Angeles,74.29300837628978,14.272011007053198,1035.6437042968114,1.845002885184345,3.7457145426170633,0.740125286747834,2.949335836934649,17.072420920410053
Company_424,IQA,Healthcare,Hardware,70801.26513633253,4564.766376218603,996.700311240229,5689.430269926538,72.03806913272324,1567.6520759811135,230.45752129015293,40.043066621397514,75.67229796858453,764.2397226428599,34965.298652438454,16047.29355572637,12230.232079116215,1714.74800114953,9461,1954,New York,1.578132662123197,0.8772205042083382,357.98785499911247,1.3121004942439314,0.3274105214223467,0.1145223068718303,1.3194280146030473,43.703308354540674
Company_425,JQA,Retail,Banking,43912.90627357925,4027.60324463702,8448.679296629974,1309.7649247747906,29.595181773901793,436.1725309247405,1314.2402070321607,130.25399765171875,140.8780637054827,16.90892408312972,36056.37396055048,1476.5663910578019,10270.644918691387,1448.3686967737744,3987,1959,Los Angeles,0.734808767802773,3.234032493770563,-52.32860541595468,0.1437656936586934,1.2682163455448794,0.36125096160315656,2.827564982437669,47.81491874992994
Company_426,KQA,Finance,Software,77990.35725121437,7414.133694355078,8047.3848661729635,3638.754757640856,1065.6416425236066,754.2360213110175,1362.0993016865318,152.6725468983478,139.7090782424447,235.3445932193718,12286.798773015207,11264.036044656923,4467.458141617318,1634.921786050074,33588,2001,San Francisco,14.37311068904729,2.059209520521441,-7.869030527914051,2.521352341217258,3.417436539048959,1.2425738365118648,0.9776296717717071,24.833972454859303
Company_427,LQA,Technology,Banking,81806.55733441722,9883.79493991755,3560.778318619636,474.5835255066709,1604.3312915576964,1091.8414871582265,325.68314560044064,444.3113022835622,642.3102455337244,593.3706083617794,25481.30218793934,6173.769149564297,29225.406170135557,3333.64492423464,16711,2017,Boston,16.231936228040354,4.4953512793869095,177.57400364505372,0.21124665004221774,1.520291282512914,1.7436758098409155,2.35075764974771,19.074232733981717
Company_428,MQA,Finance,Renewable Energy,59900.39538930025,7959.544281444513,8905.131676772651,5465.350931374099,1970.0511295596718,61.61702518985257,547.6425816892554,18.63859101854007,162.30493138443956,654.999109213197,2583.8400009784255,10451.640421074635,17230.296872205003,2827.698176026183,4591,2018,Chicago,24.750803059822204,0.23416655978647943,-10.618454949908529,0.6065850460147709,0.10817335973245389,0.7213523674640138,2.203651531292928,7.8591075090763365
Company_429,NQA,Retail,Insurance,96417.94845762987,5435.9106570561935,2662.127579680117,1050.1406087159942,1410.0213969612455,1164.292317739211,604.5625546300016,946.0354870524177,-77.79718701214968,173.3514664686432,46132.404828679486,6486.615222556864,7941.458598727527,2694.391029159674,44078,1953,Miami,25.939009779914958,17.40344068798109,104.19422038779133,0.8168040092277539,11.912616244124253,2.050696230915516,2.739132298957942,9.751927821176343
Company_430,OQA,Finance,Banking,50455.32142735114,8712.302667730237,1223.1363101335057,5455.369856119094,1148.388731970949,869.3613546096831,791.3375488579427,694.1746579783838,837.7416549348221,-17.873506792856716,1955.6297329154913,16133.52537037595,3690.9969327474005,4934.149140598098,39794,2017,Chicago,13.181230907237659,7.96775186139433,612.2920475461387,4.371048165127282,18.807240174585395,35.49622130890261,2.5064018703790696,26.887623264000222
Company_431,PQA,Real Estate,Oil & Gas,64171.179853848786,2952.70614419629,2200.470579881037,5871.06576680798,90.2472270446919,179.63556315192318,20.793196697507746,68.23750512296877,-31.009991289540537,796.2221310019268,15151.68852775039,3070.433452118021,7609.38961087958,4683.821579123666,14507,1959,Los Angeles,3.0564242642999844,2.3110157865554424,34.185213435388036,0.40350588012053507,0.8967539922703617,0.45036238039074955,2.6834786447730483,22.77456217470646
Company_432,QQA,Energy,Hardware,21520.96973242382,3840.1885567031736,2918.4907685506414,5450.701278455314,586.2695822947469,1043.187546096385,114.7685424008366,110.4180723661658,307.4052716113488,743.2543285178259,19485.347300069076,13315.0750118767,8025.073061431245,678.8162010674971,16752,1983,Los Angeles,15.266687394070647,2.8753294463478225,31.58131586656547,1.6591842728347697,1.3759136087724677,0.5666723341686313,0.8941525669922699,12.83047016072559
Company_433,RQA,Consumer Goods,Renewable Energy,2567.9690235425473,5622.320244780801,3477.2062872818365,4101.744999277523,1130.0321720570598,570.928173078528,479.2230876930136,706.7420342683963,771.2769881211572,73.32346921267509,5783.319266222298,17966.136547201317,10821.916177598261,2779.02108378093,1307,2008,Boston,20.09903603598654,12.570291329891159,61.69073043911407,1.6601622348906968,6.530655224731611,12.220353083326227,2.4036470835903962,24.052403708035783
Company_434,SQA,Retail,Oil & Gas,32014.325102679693,5314.916948152931,2985.8327772825382,977.1758918884904,891.1022641551701,463.322542368632,1455.6794785737873,11.92998135111732,-50.84737127528962,-95.21724776062416,17075.41453979723,13241.698080197684,22047.205710012884,2293.6453327395293,10688,2018,Boston,16.76606187543252,0.22446223464062393,78.00450810879418,0.6006066371569201,0.054111081050508096,0.06986642299847197,1.0403395307773018,31.589236533841632
Company_435,TQA,Real Estate,Biotech,79982.43484865216,9222.43158854365,8808.70310570094,184.29400334868586,1249.2551399911804,748.9825219884425,1377.1686396328435,176.99617221004485,881.0294891150761,452.3371725893726,39883.332709212715,1803.4311011730897,5912.007600386519,3804.098181519306,47056,2012,San Francisco,13.54583254966118,1.9191920320657536,4.696814932665246,0.3050454639224726,2.993842095170397,0.4437848098114434,2.142797097653183,21.429226410431266
Company_436,UQA,Consumer Goods,Software,69907.10929192226,3490.5046699444115,1060.8657881864365,650.2023552112986,1181.9826848994703,941.9730831840596,1190.0996045026006,460.7090610043308,322.4457900308791,258.2784604126078,2295.8982272857056,6777.588313763477,29292.59464697258,4374.10010232409,7960,1955,San Francisco,33.86280199184762,13.19892406881289,229.02415261326067,0.23137548569682434,1.5727833828197448,20.066615128188754,2.492120441930308,10.74056681139279
