CustomerID,CompanyName,Industry,Size,AnnualRevenue,EmployeeCount,Founded,ContractValue,ContractLength,ContractStartDate,AccountManager,SatisfactionScore,NPS_Score,Support_Tickets,ChurnRisk,PaymentTerms,Location,Revenue_per_Employee,Contract_Monthly_Value
CUST0760,Client_Corp_0760,Healthcare,Small,8933.646983723118,44918,1974,3916.7027650198947,36,2023-05-25,AM015,3.484249066027754,15,38,Low,Net 30,Berlin,198887.90649011795,108.79729902833041
CUST0761,Client_Corp_0761,Retail,Large,6105.474931284434,44717,1974,2005.8346679462131,12,2023-03-25,AM002,3.5589391741928544,7,46,Medium,Immediate,San Francisco,136535.87967181238,167.15288899551777
CUST0762,Client_Corp_0762,Finance,Small,7556.608788579079,53554,1982,2339.6236335121885,12,2023-09-18,AM007,4.091927604268774,51,30,Low,Immediate,Singapore,141102.60276690967,194.9686361260157
CUST0763,Client_Corp_0763,Manufacturing,Enterprise,2307.241179633462,61435,2013,3701.2700463879187,36,2023-08-28,AM001,3.636903607975399,-11,33,Medium,Net 30,San Francisco,37555.80987439508,102.81305684410886
CUST0764,Client_Corp_0764,Manufacturing,Medium,6462.5994320012105,1196,2010,3720.505429908869,6,2023-11-11,AM007,3.7811071736525106,-45,5,Low,Immediate,Singapore,5403511.230770242,620.0842383181448
CUST0765,Client_Corp_0765,Education,Enterprise,9078.73703413625,40444,1985,3149.9904713244077,24,2023-08-16,AM013,3.7497086539174465,50,48,Low,Net 60,London,224476.7341048425,131.24960297185032
CUST0766,Client_Corp_0766,Education,Enterprise,5386.753812693839,40703,1982,2438.4789412320906,6,2023-10-19,AM020,4.145186757435614,62,47,Low,Immediate,Singapore,132342.91852428173,406.4131568720151
CUST0767,Client_Corp_0767,Finance,Small,3862.4349038361997,6197,1981,1361.6846495983136,36,2023-08-28,AM012,4.817070585628054,51,49,Medium,Net 45,San Francisco,623274.9562427303,37.824573599953155
CUST0768,Client_Corp_0768,Government,Large,6461.416916125592,32584,1984,2553.6770088534886,24,2023-07-27,AM015,4.969098338072955,13,33,Low,Immediate,San Francisco,198300.2981870118,106.4032087022287
CUST0769,Client_Corp_0769,Education,Enterprise,434.3778400689094,18193,1995,660.9243163426223,24,2023-08-09,AM019,4.602826637338195,47,34,Medium,Immediate,Tokyo,23876.097403886626,27.538513180942598
CUST0770,Client_Corp_0770,Technology,Small,226.14892329456572,78568,2012,201.9396601138167,24,2023-11-13,AM005,4.9386793419925,-67,11,Low,Immediate,London,2878.384625987243,8.414152504742363
CUST0771,Client_Corp_0771,Manufacturing,Small,3870.5386386338755,12132,1982,359.50039580762143,12,2023-12-06,AM009,3.6557113286861744,38,21,Low,Net 30,Berlin,319035.49609576946,29.958366317301785
CUST0772,Client_Corp_0772,Finance,Medium,5041.996201442546,70040,1977,4227.391339408561,12,2023-03-14,AM014,4.37946899753821,79,22,Medium,Net 45,New York,71987.38151688388,352.2826116173801
CUST0773,Client_Corp_0773,Government,Enterprise,9078.169024905046,47810,2019,2576.6532902863114,36,2023-09-05,AM017,4.800586478027891,-97,17,Low,Net 60,Tokyo,189880.13020090037,71.5737025079531
CUST0774,Client_Corp_0774,Manufacturing,Small,6354.254669290982,74122,1985,1387.7854615134697,36,2023-08-16,AM013,3.158762476101451,61,28,Low,Net 30,Tokyo,85726.97268410165,38.54959615315194
CUST0775,Client_Corp_0775,Finance,Small,3622.063519581882,41485,2014,998.6320054384281,36,2023-06-16,AM012,4.377912191590871,27,20,Low,Immediate,Singapore,87310.19692857374,27.739777928845225
CUST0776,Client_Corp_0776,Education,Medium,4931.468438105621,50026,1999,1205.903458295215,12,2023-03-10,AM019,3.444853876977213,-42,22,Low,Net 45,Singapore,98578.10814587657,100.49195485793457
CUST0777,Client_Corp_0777,Healthcare,Large,5543.143460624288,86001,2012,4123.787062453281,24,2023-07-02,AM003,4.0632957026214696,-35,21,Low,Net 45,Singapore,64454.40704903767,171.82446093555336
CUST0778,Client_Corp_0778,Education,Large,7021.066064191014,94245,1985,1003.5197730222231,12,2023-09-27,AM001,3.587483810948985,12,30,Medium,Net 60,New York,74498.02179628643,83.62664775185193
CUST0779,Client_Corp_0779,Finance,Enterprise,7714.129550145577,45125,2012,793.3501289999266,24,2023-08-16,AM005,3.794685942160201,-25,3,Low,Net 60,Tokyo,170950.23933840616,33.056255374996944
CUST0780,Client_Corp_0780,Retail,Small,9057.562627714155,29583,2017,4727.754277660468,36,2023-02-14,AM008,4.843012680379281,5,13,Low,Net 45,London,306174.5809320946,131.32650771279077
CUST0781,Client_Corp_0781,Finance,Small,6812.772072355478,58933,2014,4045.1221345160475,12,2023-10-23,AM003,4.901255138045892,47,47,Low,Immediate,Singapore,115601.98992678936,337.0935112096706
CUST0782,Client_Corp_0782,Retail,Small,6089.827792376472,28620,2001,585.214579086827,12,2023-01-02,AM010,4.825656837592447,49,6,Low,Net 45,London,212782.24292021216,48.76788159056892
CUST0783,Client_Corp_0783,Government,Large,9159.921173920216,11853,2016,2262.2552723238055,36,2023-02-04,AM012,4.909310043107285,-47,29,Medium,Net 30,London,772793.4846806898,62.840424231216815
CUST0784,Client_Corp_0784,Retail,Small,9840.416956240124,63204,2012,3839.142338091079,24,2023-07-04,AM008,4.185091213172818,-83,44,Low,Net 60,London,155692.94595658698,159.9642640871283
CUST0785,Client_Corp_0785,Manufacturing,Enterprise,5804.284268228018,84294,1977,3658.174537818582,12,2023-07-11,AM001,4.844601654657705,-67,27,Low,Net 45,Tokyo,68857.62056881886,304.8478781515485
CUST0786,Client_Corp_0786,Finance,Enterprise,5790.3569004243345,18037,1976,381.73979168033384,24,2023-05-13,AM020,4.547269860089403,51,2,Low,Net 60,Singapore,321026.6064436622,15.905824653347244
CUST0787,Client_Corp_0787,Healthcare,Medium,798.0666227279721,30230,2019,1790.0614152634569,6,2023-10-21,AM013,4.374872054817581,95,21,Low,Net 30,Singapore,26399.8221213355,298.34356921057616
CUST0788,Client_Corp_0788,Finance,Medium,1298.5311019964042,55146,2012,4635.209370647229,36,2023-10-18,AM015,3.3428238553306437,-90,12,Medium,Net 30,London,23547.149421470356,128.75581585131192
CUST0789,Client_Corp_0789,Technology,Small,6369.4193721185275,89762,2019,4615.082445290361,6,2023-02-15,AM006,3.841544063790338,55,21,Medium,Immediate,Tokyo,70958.9734199163,769.1804075483934
CUST0790,Client_Corp_0790,Technology,Enterprise,7268.25256372736,22181,1977,4695.12911849046,6,2023-04-27,AM019,3.9387289792102544,4,33,Low,Immediate,Berlin,327679.21030284296,782.52151974841
CUST0791,Client_Corp_0791,Finance,Large,8503.95192325437,78511,1994,122.14509344742238,24,2023-06-13,AM014,4.307973159367281,84,30,Low,Net 45,San Francisco,108315.41979154984,5.089378893642599
CUST0792,Client_Corp_0792,Education,Enterprise,5581.911103005394,20288,1989,581.6123391862827,12,2023-04-28,AM003,4.754809823241989,-66,35,High,Immediate,Singapore,275133.6308658022,48.46769493219023
CUST0793,Client_Corp_0793,Retail,Small,9548.884418270272,78208,2002,544.968082548691,24,2023-07-10,AM007,3.1404473656100556,53,22,Low,Immediate,Sydney,122096.0057573429,22.70700343952879
CUST0794,Client_Corp_0794,Healthcare,Small,9801.850002276116,95051,2016,3453.7339103638683,24,2023-10-15,AM010,3.8486099716000757,-3,36,High,Net 30,New York,103122.00820902584,143.9055795984945
CUST0795,Client_Corp_0795,Education,Enterprise,1376.7047497845508,16921,1985,4141.763976096664,24,2023-09-16,AM011,4.036433007906964,29,4,Medium,Net 60,Tokyo,81360.7203938627,172.57349900402767
CUST0796,Client_Corp_0796,Retail,Small,7846.537733925942,37812,1997,4376.562935077471,36,2023-09-23,AM020,4.100045609418216,71,22,Low,Immediate,London,207514.48571686086,121.57119264104085
CUST0797,Client_Corp_0797,Technology,Large,35.36734027638923,69280,2015,3128.694797788604,6,2023-10-26,AM008,4.608670187073608,-49,31,Medium,Net 60,Singapore,510.498560571438,521.4491329647673
CUST0798,Client_Corp_0798,Education,Medium,3658.9195094660236,76561,2011,4087.3418448875764,24,2023-05-02,AM003,4.035687446210226,-13,47,Low,Immediate,Sydney,47790.90541484598,170.305910203649
CUST0799,Client_Corp_0799,Technology,Small,153.11756583775414,31276,1974,4039.2997350705095,36,2023-08-15,AM007,3.5924799741055846,-9,12,Low,Immediate,Tokyo,4895.688893648617,112.20277041862526
CUST0800,Client_Corp_0800,Manufacturing,Medium,2806.654893228972,81074,2017,4011.0202116907312,24,2023-04-20,AM012,4.285930439747711,28,5,High,Immediate,New York,34618.43369303318,167.12584215378047
CUST0801,Client_Corp_0801,Finance,Enterprise,6205.124143684133,35696,1977,2937.019418589862,6,2023-03-20,AM018,3.92667042071145,86,2,Low,Net 45,San Francisco,173832.47825202075,489.5032364316437
CUST0802,Client_Corp_0802,Education,Enterprise,4733.206946740701,17099,1993,3511.8308800304562,24,2023-04-24,AM019,3.5571882737173492,-69,43,Low,Net 60,Sydney,276811.91571090126,146.32628666793568
CUST0803,Client_Corp_0803,Technology,Small,1146.9460574229333,74495,2007,212.49881173059538,12,2023-09-06,AM006,3.5614035514759337,-7,35,Low,Net 45,New York,15396.282400468936,17.708234310882947
CUST0804,Client_Corp_0804,Healthcare,Enterprise,5946.739690610702,47031,1988,31.03105890935026,12,2023-01-14,AM018,3.5918097895331185,-80,22,Medium,Net 60,San Francisco,126442.97783612304,2.5859215757791882
CUST0805,Client_Corp_0805,Finance,Large,8466.624849278312,6811,2004,4302.589623086905,24,2023-01-03,AM018,4.300572882142981,41,36,Low,Immediate,London,1243081.0232386305,179.27456762862104
CUST0806,Client_Corp_0806,Manufacturing,Large,8679.715602533963,85861,1990,2054.0214543181974,36,2023-08-15,AM011,3.037382265131362,-64,9,Low,Net 45,London,101090.31577239913,57.056151508838816
CUST0807,Client_Corp_0807,Technology,Medium,9785.975850025598,22987,2003,2283.4157997572706,36,2023-01-14,AM020,3.3403990268598207,-85,15,Low,Immediate,San Francisco,425717.8339942401,63.42821665992418
CUST0808,Client_Corp_0808,Finance,Large,49.445932473739035,92691,1992,4828.208669409421,12,2023-12-26,AM015,3.5304878959464947,-23,6,Low,Net 60,San Francisco,533.4491209905927,402.3507224507851
CUST0809,Client_Corp_0809,Retail,Small,4750.884384263029,5027,1982,4645.850234119875,12,2023-08-27,AM012,3.510104140023748,59,15,High,Net 60,Berlin,945073.4800602801,387.1541861766562
CUST0810,Client_Corp_0810,Government,Enterprise,8480.735551264921,36530,2016,3513.3134000242826,24,2023-07-20,AM007,3.458540699593841,27,46,Low,Net 30,London,232158.1043324643,146.38805833434512
CUST0811,Client_Corp_0811,Finance,Small,7241.077654206444,88815,2006,2652.1664553032924,36,2023-12-15,AM016,3.6519049301393895,44,8,Low,Immediate,Sydney,81529.89533531998,73.67129042509146
CUST0812,Client_Corp_0812,Finance,Small,8303.574629065328,28276,2002,974.6324609199821,12,2023-03-08,AM020,4.076093507397568,32,37,Low,Net 45,Berlin,293661.57267878513,81.21937174333185
CUST0813,Client_Corp_0813,Retail,Large,7299.268839833081,82161,2006,3032.827074789658,12,2023-11-07,AM002,4.242416854191697,-2,0,Medium,Immediate,New York,88841.04185481045,252.73558956580484
CUST0814,Client_Corp_0814,Manufacturing,Enterprise,4657.244469416346,98259,1991,1479.2988573166092,24,2023-04-07,AM020,3.864118064890696,9,46,Low,Net 45,Berlin,47397.637564155404,61.63745238819205
CUST0815,Client_Corp_0815,Government,Medium,2874.215699186717,58933,2004,2561.0001247331297,24,2023-05-16,AM002,3.487131867070433,-55,17,Low,Net 30,San Francisco,48770.90423339584,106.70833853054707
CUST0816,Client_Corp_0816,Finance,Medium,1760.8076917858893,88093,1989,1365.0400226557558,24,2023-02-13,AM020,4.590745909916994,-4,21,Low,Immediate,Berlin,19988.054576253384,56.87666761065649
CUST0817,Client_Corp_0817,Healthcare,Small,1876.9660864235764,25079,1974,3393.781131539238,24,2023-12-19,AM015,3.7838178677708556,-70,32,High,Net 30,Berlin,74842.14228731513,141.40754714746825
CUST0818,Client_Corp_0818,Finance,Large,3178.0733595057145,94225,1982,57.18093412036105,6,2023-11-28,AM008,3.2756678736869542,-98,12,Low,Net 30,San Francisco,33728.5578084979,9.530155686726841
CUST0819,Client_Corp_0819,Finance,Large,2109.3589886886607,81248,2009,2469.975221072004,12,2023-02-11,AM017,4.737427173785067,28,2,Low,Net 60,San Francisco,25961.980463379536,205.831268422667
CUST0820,Client_Corp_0820,Technology,Medium,5363.1184901201295,52209,2017,3762.5982635302116,36,2023-02-20,AM011,4.734464090271396,19,9,Low,Net 45,San Francisco,102724.0224888454,104.51661843139476
CUST0821,Client_Corp_0821,Education,Large,9340.641968160633,25118,1985,2071.448565627051,24,2023-02-16,AM006,4.0023027671807485,82,7,Medium,Net 60,Tokyo,371870.45020147436,86.31035690112712
CUST0822,Client_Corp_0822,Manufacturing,Enterprise,3403.5624080406237,83196,2019,2479.1602688573876,36,2023-04-21,AM020,4.263714180217535,-28,44,Low,Net 30,Sydney,40910.16885476013,68.86556302381632
CUST0823,Client_Corp_0823,Manufacturing,Small,7076.23393675858,55140,2007,1455.432105926293,6,2023-02-20,AM017,3.083609603303418,-35,14,High,Net 30,Singapore,128332.13523319877,242.57201765438217
CUST0824,Client_Corp_0824,Technology,Enterprise,1666.9050413444277,36754,1977,1974.744082465665,36,2023-08-23,AM010,3.860352927100243,6,29,Low,Net 30,Berlin,45353.02392513543,54.85400229071292
CUST0825,Client_Corp_0825,Healthcare,Medium,6310.4513188059345,26693,2018,749.3032165780523,24,2023-12-28,AM013,4.740219418946303,-21,33,Low,Immediate,Berlin,236408.47109002116,31.220967357418846
CUST0826,Client_Corp_0826,Education,Large,4069.475667633294,27310,1992,1138.8499615988037,24,2023-07-06,AM001,4.256994294985094,92,41,Low,Net 45,Singapore,149010.46018430224,47.452081733283485
CUST0827,Client_Corp_0827,Healthcare,Large,9367.741379031828,87147,1994,545.2869264755076,36,2023-02-06,AM018,4.99196652678206,37,34,Low,Net 45,Singapore,107493.56121302888,15.1468590687641
CUST0828,Client_Corp_0828,Manufacturing,Medium,3857.8188468170833,6752,2018,4440.633579486146,6,2023-02-22,AM018,3.846761946090397,-63,40,Low,Immediate,San Francisco,571359.4263650894,740.1055965810243
CUST0829,Client_Corp_0829,Education,Large,4037.7825624683956,87372,2008,3798.7372871988023,12,2023-01-24,AM019,4.696550443435715,-68,34,Low,Net 60,Singapore,46213.69045539069,316.5614405999002
CUST0830,Client_Corp_0830,Manufacturing,Small,5281.202387947913,18900,1988,737.9981950156181,6,2023-02-22,AM020,3.6272914043355824,-70,17,Low,Net 45,San Francisco,279428.69777502184,122.99969916926968
CUST0831,Client_Corp_0831,Education,Medium,1055.2945751122131,73041,1998,3289.2267218118996,24,2023-02-09,AM009,4.0095365778897385,-100,40,Medium,Immediate,London,14447.97545367962,137.05111340882914
CUST0832,Client_Corp_0832,Finance,Large,9839.204473199869,59447,1970,2714.191149084522,36,2023-08-23,AM014,4.420413256634911,89,7,Low,Net 45,New York,165512.2121082623,75.39419858568117
CUST0833,Client_Corp_0833,Retail,Large,1312.3123636519506,6502,2006,3714.0259203270257,36,2023-12-12,AM008,4.637741661576437,-42,46,Low,Immediate,Sydney,201832.10760565219,103.16738667575072
CUST0834,Client_Corp_0834,Finance,Medium,4722.149480461816,63893,2013,2519.0890840316806,6,2023-02-12,AM008,4.3525225270193975,81,2,Low,Net 60,San Francisco,73907.14914719634,419.84818067194675
CUST0835,Client_Corp_0835,Government,Enterprise,1283.806261302103,56776,2014,4715.37296231883,12,2023-06-02,AM013,3.90568714233737,-26,25,Low,Net 30,New York,22611.77718229715,392.9477468599025
CUST0836,Client_Corp_0836,Finance,Medium,4323.953978442036,88880,2013,4635.2802206697315,36,2023-06-09,AM016,3.4332200458865954,-92,33,Low,Net 60,San Francisco,48649.34719219212,128.75778390749255
CUST0837,Client_Corp_0837,Technology,Large,2914.2363308156932,80299,2016,3708.950513010869,12,2023-03-10,AM012,4.935179409373854,100,13,Low,Immediate,San Francisco,36292.3116205145,309.07920941757243
CUST0838,Client_Corp_0838,Technology,Medium,8502.996381782972,22669,1999,3141.2940868731057,6,2023-09-23,AM001,4.161601631021695,84,26,Low,Net 60,Singapore,375093.58073946676,523.549014478851
CUST0839,Client_Corp_0839,Government,Enterprise,1103.3895256839157,74616,1999,2215.581911348584,12,2023-04-07,AM006,3.583544590692537,48,29,Medium,Net 45,Singapore,14787.572714751741,184.63182594571535
CUST0840,Client_Corp_0840,Technology,Small,5749.293423053047,4981,2019,4126.1714106451,12,2023-09-16,AM011,3.7374211144910685,83,35,Low,Net 60,Berlin,1154244.814907257,343.8476175537583
CUST0841,Client_Corp_0841,Retail,Medium,8111.264274186919,60136,1977,955.8359218628674,12,2023-05-07,AM006,4.4977944441654945,52,41,Medium,Net 60,San Francisco,134882.005357638,79.65299348857228
CUST0842,Client_Corp_0842,Manufacturing,Medium,6428.375460835922,11863,1972,812.0669616122932,36,2023-06-09,AM019,3.3041954181135935,55,42,Medium,Net 45,Singapore,541884.4694289743,22.55741560034148
CUST0843,Client_Corp_0843,Healthcare,Small,8055.96744110468,70309,2004,3099.455829812645,6,2023-01-05,AM014,3.3235271330334193,93,13,Low,Net 30,Sydney,114579.46267340853,516.5759716354409
CUST0844,Client_Corp_0844,Government,Enterprise,8834.861140813047,60025,1981,1870.9208393935596,6,2023-06-19,AM012,4.416119358926851,-89,33,Low,Net 30,Berlin,147186.35803103785,311.8201398989266
CUST0845,Client_Corp_0845,Government,Medium,9712.088988418127,22857,2017,979.2881439850813,6,2023-08-04,AM005,3.6948772980897777,-80,42,Medium,Immediate,Tokyo,424906.54890922375,163.2146906641802
CUST0846,Client_Corp_0846,Government,Medium,6328.475065291634,34496,1996,1690.0812697201814,12,2023-12-17,AM006,3.6455857286608824,36,41,Medium,Net 30,Tokyo,183455.33004671943,140.8401058100151
CUST0847,Client_Corp_0847,Finance,Small,410.2960251086566,22967,1982,511.95186466449087,24,2023-02-18,AM005,4.3723151201596915,20,38,Low,Immediate,Singapore,17864.58941562488,21.331327694353785
CUST0848,Client_Corp_0848,Education,Small,6468.763380201032,18194,1982,4251.035665691716,12,2023-05-16,AM018,4.065790681628141,59,17,High,Net 30,San Francisco,355543.77158409543,354.2529721409763
CUST0849,Client_Corp_0849,Healthcare,Large,8571.393670381132,43377,1976,3994.1734643601976,24,2023-06-04,AM017,4.91471585762306,-84,40,Low,Net 45,San Francisco,197602.27010584256,166.42389434834158
CUST0850,Client_Corp_0850,Government,Small,945.2820718216036,80884,2018,2777.461687673501,36,2023-02-18,AM018,4.299255671833505,-41,12,Low,Net 45,London,11686.88580957425,77.15171354648614
CUST0851,Client_Corp_0851,Healthcare,Enterprise,6854.928835272994,71174,2016,1089.0973014380013,24,2023-12-27,AM011,4.67890938757154,-85,35,Low,Net 30,London,96312.2605905667,45.379054226583385
CUST0852,Client_Corp_0852,Finance,Medium,1238.5446224029797,84379,1978,827.7562532770733,6,2023-10-20,AM019,3.286699526901211,87,14,Medium,Immediate,Berlin,14678.351514037611,137.95937554617888
CUST0853,Client_Corp_0853,Technology,Enterprise,3178.4338066954797,15484,2013,431.86239914320595,6,2023-11-05,AM018,4.120050993362299,82,47,Low,Net 30,Sydney,205272.13941458796,71.97706652386766
CUST0854,Client_Corp_0854,Manufacturing,Large,6011.24614702591,27079,2017,2498.205765655858,12,2023-02-14,AM004,3.7427175126367382,-45,8,Low,Immediate,London,221989.22216573398,208.18381380465485
CUST0855,Client_Corp_0855,Manufacturing,Small,4432.0723367757,65065,1972,907.1681287486679,6,2023-12-16,AM005,4.217513179566106,-10,35,High,Net 30,London,68117.61064744025,151.19468812477797
CUST0856,Client_Corp_0856,Finance,Small,4080.9288373280083,63627,2008,1464.406310098419,24,2023-05-02,AM008,3.5257864057344026,-81,37,Low,Immediate,London,64138.319224983235,61.01692958743413
CUST0857,Client_Corp_0857,Technology,Medium,7233.083632892192,90746,2005,2740.013280258624,24,2023-04-25,AM010,4.7977834886034945,-16,37,Low,Net 45,Sydney,79706.9141658276,114.167220010776
CUST0858,Client_Corp_0858,Manufacturing,Enterprise,6919.302751773959,80477,1990,578.5628709267467,24,2023-10-06,AM014,4.545756524542907,-39,7,Low,Net 45,Sydney,85978.63677540116,24.106786288614444
CUST0859,Client_Corp_0859,Finance,Large,6530.961748814,59552,1990,2646.331681278829,12,2023-11-17,AM017,4.552100134588823,21,22,Low,Net 45,San Francisco,109668.21851178801,220.52764010656907
CUST0860,Client_Corp_0860,Technology,Medium,9443.602828445635,27075,1997,31.75808342588461,24,2023-09-15,AM009,3.1387576417631773,-93,6,Low,Net 60,Tokyo,348794.1949564408,1.3232534760785255
CUST0861,Client_Corp_0861,Healthcare,Small,5580.055247667825,35176,1990,1406.4989043968192,24,2023-04-18,AM014,3.759874986807774,-43,48,Low,Immediate,Sydney,158632.4553009957,58.60412101653413
CUST0862,Client_Corp_0862,Manufacturing,Large,2865.8185611607905,86316,1973,1433.0090912834207,36,2023-04-23,AM005,3.8279032694857937,13,28,Low,Net 30,Sydney,33201.47552204447,39.80580809120613
CUST0863,Client_Corp_0863,Healthcare,Enterprise,7149.064439611909,69499,2001,3924.908566169313,36,2023-09-08,AM013,3.4618521311183232,49,6,Low,Net 60,Berlin,102865.71662343212,109.02523794914758
CUST0864,Client_Corp_0864,Education,Enterprise,9452.57011838212,43932,1995,2875.3492413272675,6,2023-08-03,AM012,4.649937215959202,-25,31,Low,Net 30,San Francisco,215163.66471779387,479.22487355454456
CUST0865,Client_Corp_0865,Technology,Large,2098.790979146397,21321,1986,677.6715188573431,12,2023-04-10,AM013,3.526213429430276,-22,13,Low,Net 45,San Francisco,98437.73646388054,56.47262657144526
CUST0866,Client_Corp_0866,Finance,Large,1389.70407119991,64617,1987,3431.4282512549066,6,2023-06-14,AM010,3.561646205377271,-40,14,Low,Net 45,Tokyo,21506.787241746133,571.9047085424844
CUST0867,Client_Corp_0867,Finance,Large,8828.958814815136,79992,2012,848.6828489772785,36,2023-10-23,AM011,3.7985662479683953,84,0,High,Immediate,Berlin,110373.02248743795,23.57452358270218
CUST0868,Client_Corp_0868,Manufacturing,Enterprise,5613.296719612462,37477,1993,1881.7086908709075,36,2023-06-01,AM005,3.545847235875981,-89,7,High,Net 45,London,149779.77745317027,52.26968585752521
CUST0869,Client_Corp_0869,Finance,Small,2934.5298419823453,63993,2000,3989.5772358109966,6,2023-02-20,AM016,3.4030183075866316,-89,14,Medium,Net 30,Singapore,45857.044395204866,664.9295393018327
CUST0870,Client_Corp_0870,Education,Enterprise,5232.97344821737,17299,1975,4220.984506719665,6,2023-10-17,AM003,3.2954689687368353,95,36,High,Immediate,Sydney,302501.49998366204,703.4974177866108
CUST0871,Client_Corp_0871,Technology,Small,6180.591873072446,32727,2006,3689.805895545522,12,2023-06-13,AM002,3.571020654077698,19,9,Low,Net 45,San Francisco,188852.9921188146,307.4838246287935
CUST0872,Client_Corp_0872,Manufacturing,Small,5993.705882685098,72266,1983,2513.2876631421314,6,2023-09-27,AM006,4.038978591298359,-84,42,Medium,Net 45,New York,82939.49966353607,418.8812771903552
CUST0873,Client_Corp_0873,Technology,Medium,6252.4834799769005,14067,1978,916.289630686896,24,2023-10-14,AM003,3.825480828073289,-93,29,Low,Net 60,Singapore,444478.8142444658,38.178734611954
CUST0874,Client_Corp_0874,Education,Enterprise,2447.988067404666,55333,2014,3387.4745994719347,6,2023-07-03,AM006,4.946182009574971,-89,8,Medium,Immediate,New York,44241.01471824528,564.5790999119891
CUST0875,Client_Corp_0875,Manufacturing,Enterprise,6870.577844184686,83963,2008,4561.818880398996,24,2023-08-23,AM007,3.43516200311788,75,22,Low,Net 30,Berlin,81828.63694942636,190.0757866832915
CUST0876,Client_Corp_0876,Manufacturing,Large,6496.734052521018,44152,1988,2854.402589855445,24,2023-10-12,AM008,4.801045026750112,85,23,High,Net 45,San Francisco,147144.72849522147,118.93344124397687
CUST0877,Client_Corp_0877,Retail,Enterprise,8913.607711653643,22804,1971,2106.064398793712,36,2023-09-19,AM001,3.201688459166711,80,49,Low,Net 45,New York,390879.1313652711,58.50178885538089
CUST0878,Client_Corp_0878,Retail,Enterprise,6224.8534188807,65733,1995,3500.1071601245876,12,2023-02-26,AM020,4.711665890171349,69,48,Low,Immediate,London,94699.0616414997,291.675596677049
CUST0879,Client_Corp_0879,Technology,Enterprise,8747.807227276338,58949,1986,2474.140105358232,24,2023-09-18,AM017,3.428465158637959,-44,46,Low,Net 45,Sydney,148396.19378235997,103.089171056593
CUST0880,Client_Corp_0880,Technology,Large,6658.980755240314,337,1986,1411.2298487526234,24,2023-03-25,AM020,3.6006186964740783,77,24,Medium,Net 60,Berlin,19759586.810802117,58.80124369802598
CUST0881,Client_Corp_0881,Education,Small,7172.267104486073,45290,1993,4628.046526595607,24,2023-11-26,AM019,3.8246122490931396,74,18,Low,Net 45,Tokyo,158363.15090496957,192.83527194148363
CUST0882,Client_Corp_0882,Manufacturing,Enterprise,5059.722988710564,94031,1970,248.41702100994812,6,2023-04-28,AM009,4.478124605045412,-79,42,Medium,Net 45,Sydney,53809.09475290663,41.402836834991355
CUST0883,Client_Corp_0883,Retail,Large,1406.380370776428,54240,2015,1800.5047966454874,6,2023-06-10,AM020,4.983290471251109,-84,40,Low,Net 60,New York,25928.841644108186,300.0841327742479
CUST0884,Client_Corp_0884,Retail,Medium,6299.468945817096,83618,1981,1200.8467448446518,12,2023-02-04,AM008,3.192220662831799,31,39,Low,Net 45,New York,75336.27862203229,100.07056207038765
CUST0885,Client_Corp_0885,Retail,Enterprise,6618.648798199951,18034,1988,4459.111547598936,24,2023-10-21,AM014,3.4196640604046236,2,11,Medium,Immediate,New York,367009.4708994095,185.79631448328902
CUST0886,Client_Corp_0886,Technology,Medium,9687.890035205412,4844,2011,851.5944728168926,6,2023-09-08,AM015,4.094647789814516,34,46,High,Net 45,New York,1999977.2987624714,141.93241213614877
CUST0887,Client_Corp_0887,Education,Enterprise,4337.4316632380105,22119,1971,2079.9369238559802,36,2023-10-02,AM014,3.4461209491965468,-16,24,Low,Immediate,Sydney,196095.28745594333,57.776025662666115
CUST0888,Client_Corp_0888,Government,Large,3262.8138571712243,92386,2014,4802.057829420818,36,2023-04-10,AM008,3.2521112063582747,60,13,Medium,Net 45,Berlin,35317.1893703724,133.39049526168938
CUST0889,Client_Corp_0889,Manufacturing,Medium,3223.0131445175043,18293,2019,2950.935695880893,6,2023-11-19,AM010,4.899770838916899,91,24,Low,Net 30,San Francisco,176188.33130254765,491.82261598014884
CUST0890,Client_Corp_0890,Education,Large,2150.9242073463465,56345,1980,4399.535978208715,36,2023-03-27,AM016,3.241557298066067,-99,17,Medium,Immediate,London,38174.18062554524,122.20933272801987
CUST0891,Client_Corp_0891,Finance,Small,7771.9428094732375,23855,2009,1905.4861772243232,24,2023-09-11,AM005,4.006242869563795,-35,28,Low,Net 30,London,325799.32129420404,79.3952573843468
CUST0892,Client_Corp_0892,Education,Large,715.5442764161763,77305,1993,3654.551261215169,6,2023-05-21,AM020,3.3643557910878155,-66,47,Low,Net 60,New York,9256.118962760187,609.0918768691948
CUST0893,Client_Corp_0893,Manufacturing,Small,4440.644972477613,39405,1975,3380.702394976918,6,2023-03-13,AM019,4.176684329588053,-24,33,High,Net 30,London,112692.4241207363,563.4503991628197
CUST0894,Client_Corp_0894,Healthcare,Small,8079.326526136011,11270,2010,1194.0809648099278,6,2023-10-18,AM001,4.444315217452807,-91,12,Low,Net 60,San Francisco,716887.890517836,199.01349413498795
CUST0895,Client_Corp_0895,Manufacturing,Enterprise,9601.59478848567,94533,1995,3936.0370230926032,36,2023-01-04,AM020,4.068257841253289,-96,13,Low,Net 60,San Francisco,101568.70921779347,109.3343617525723
